,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
4589,151349827,1,4550000,32.0,19.0,6.0,13.702385249091273,15.0,1,1,1,1,5,5.0,0
4590,151350282,3,11750000,75.0,43.0,10.0,8.510762415488934,10.0,1,0,0,1,7,17.0,0
4591,151350286,1,5200000,38.4,19.2,9.0,14.473047866167583,13.0,1,0,0,1,2,16.0,0
4592,151350998,2,7150000,45.2,30.2,6.2,14.12478605441734,19.0,1,0,1,0,2,9.0,0
4593,151351048,2,6700000,43.0,29.0,6.0,13.02289621895692,7.0,1,1,0,0,2,9.0,0
4594,151351050,1,6100000,35.0,19.3,10.0,13.636541421214462,2.0,0,0,0,0,6,12.0,0
4595,151351052,1,6000000,32.0,21.5,6.0,10.756938773546604,3.0,0,0,0,1,9,9.0,0
4596,151351401,2,6200000,56.0,32.0,10.0,13.95403831453061,10.0,1,0,0,1,16,16.0,0
4597,151351413,3,17900000,80.0,55.0,15.0,7.590380317129666,5.0,1,1,0,1,8,8.0,0
4598,151351434,4,34000000,134.0,90.0,18.0,11.967088219766326,10.0,1,0,0,1,3,28.0,0
4599,151351465,2,8250000,54.0,32.0,9.0,15.166779490916795,7.0,1,0,0,1,3,17.0,0
4600,151351470,4,36000000,120.0,63.0,13.0,8.572338825384382,5.0,1,1,1,1,15,17.0,0
4601,151351477,1,6200000,38.0,20.0,10.0,8.330940025507829,5.0,1,0,1,1,10,12.0,0
4602,151351486,1,6100000,36.0,20.0,10.0,8.889150155354697,7.0,1,0,0,0,2,12.0,0
4603,151351488,4,26500000,110.0,69.0,10.0,14.694994876135512,15.0,1,1,0,1,2,17.0,0
4604,151351493,3,35350000,130.0,67.0,18.0,7.799047000352199,2.0,1,1,0,1,4,10.0,0
4605,151351507,4,21000000,76.0,53.0,9.0,15.936407848398265,2.0,1,0,1,1,1,14.0,0
4606,151351508,2,6400000,46.0,32.0,7.0,13.942510892607604,15.0,1,0,1,0,2,12.0,0
4607,151351513,1,3600000,18.0,13.0,3.0,7.514830757869528,5.0,0,1,0,0,2,5.0,0
4608,151351514,1,3600000,18.0,13.0,3.0,7.514830757869528,10.0,1,1,1,0,2,5.0,0
4609,151351530,4,47500000,201.0,144.0,13.0,7.6992641148918874,5.0,1,1,1,0,10,10.0,0
4610,151351554,4,19500000,100.0,63.0,9.0,7.6992641148918874,5.0,1,1,1,0,7,10.0,0
4611,151351572,1,15450000,52.0,24.0,10.0,6.4975213312675955,5.0,0,1,0,0,17,21.0,0
4612,151351573,2,17660000,72.0,35.0,10.0,6.4975213312675955,10.0,1,1,0,0,2,21.0,0
4613,151351574,2,21860000,80.0,41.0,10.0,6.4975213312675955,5.0,1,1,0,1,12,21.0,0
4614,151351578,1,5200000,42.0,20.0,9.0,15.267710307518879,15.0,1,0,0,1,4,14.0,0
4615,151351587,3,8400000,54.0,40.0,6.0,9.27594292726582,10.0,1,1,1,1,4,5.0,0
4616,151351619,2,21330000,79.0,44.0,11.0,8.287701392859296,10.0,1,1,0,0,11,11.0,0
4617,151351620,2,13275000,49.0,20.0,15.0,8.287701392859296,10.0,1,1,0,1,11,11.0,0
4618,151351621,2,13275000,49.0,20.0,14.0,8.287701392859296,10.0,1,1,0,1,8,11.0,0
4619,151351654,4,34450000,132.0,75.0,12.0,6.4975213312675955,5.0,1,1,0,1,11,21.0,0
4620,151351655,3,8500000,62.0,39.0,8.0,13.520643182352154,5.0,0,0,1,1,2,9.0,0
4621,151351656,2,20015000,89.0,50.0,15.0,6.4975213312675955,15.0,1,1,0,0,3,21.0,0
4622,151351657,4,40625000,132.0,75.0,12.0,6.4975213312675955,5.0,1,1,0,1,21,21.0,0
4623,151351658,2,20800000,80.0,55.0,15.0,6.4975213312675955,15.0,1,1,0,0,5,21.0,0
4624,151351659,2,20431500,84.0,60.0,15.0,6.4975213312675955,15.0,1,1,0,0,4,21.0,0
4625,151351661,3,26015200,112.0,80.0,25.0,6.4975213312675955,5.0,1,1,0,0,2,15.0,0
4626,151351662,2,20802000,88.0,50.0,18.0,6.4975213312675955,5.0,1,1,0,0,3,21.0,0
4627,151351664,2,18237200,83.0,50.0,15.0,6.4975213312675955,5.0,1,1,0,0,3,21.0,0
4628,151351665,3,25400000,111.0,60.0,20.0,6.4975213312675955,5.0,1,1,0,0,3,21.0,0
4629,151351666,2,18590000,84.0,40.0,15.0,6.4975213312675955,5.0,1,1,0,0,5,21.0,0
4630,151351667,3,26830800,111.0,70.0,20.0,6.4975213312675955,5.0,1,1,0,0,5,21.0,0
4631,151351668,2,18600000,88.0,50.0,15.0,6.4975213312675955,5.0,1,1,0,0,11,21.0,0
4632,151351670,2,19793600,82.0,40.0,15.0,6.4975213312675955,5.0,1,1,0,0,11,21.0,0
4633,151351671,2,19197360,87.0,50.0,20.0,6.4975213312675955,5.0,1,1,0,0,16,21.0,0
4634,151351672,2,20861600,80.0,40.0,15.0,6.4975213312675955,5.0,1,1,0,0,16,21.0,0
4635,151351673,4,39500000,142.0,73.0,12.0,6.4975213312675955,15.0,1,1,0,0,21,21.0,0
4636,151351674,4,35900000,140.0,70.0,12.0,6.4975213312675955,15.0,1,1,0,0,21,21.0,0
4637,151351680,1,5800000,39.0,21.0,9.0,12.255076412400642,7.0,1,0,1,0,2,12.0,0
4638,151351688,2,10500000,52.0,30.0,9.0,8.01337049254766,10.0,1,1,1,1,7,14.0,0
4639,151351691,3,7200000,60.0,48.0,6.0,14.686682359957132,10.0,1,0,0,0,1,5.0,0
4640,151351708,2,6750000,47.0,33.0,9.0,9.60893177185673,,0,0,0,1,8,12.0,0
4641,151351847,3,11000000,71.0,49.0,8.0,11.792418580184478,12.0,1,0,0,0,1,16.0,0
4642,151351871,3,18990000,92.0,50.0,9.0,9.59668893222861,10.0,1,1,0,0,2,5.0,0
4643,151352062,2,7650000,56.0,37.0,8.0,11.330623716244874,20.0,1,1,0,1,4,5.0,0
4644,151352207,1,7000000,43.0,19.0,10.0,13.830881721473803,2.0,1,1,1,1,20,25.0,0
4645,151352216,1,5500000,43.0,20.0,9.0,18.107817762741924,10.0,0,0,0,1,16,17.0,0
4646,151352230,2,10700000,63.0,33.0,13.0,12.41150885263478,10.0,1,0,1,1,10,17.0,0
4647,151352313,2,20000000,79.0,37.0,10.0,6.4975213312675955,7.0,1,1,0,1,3,21.0,0
4648,151352315,2,18900000,72.0,34.0,10.0,6.4975213312675955,5.0,1,1,0,1,5,21.0,0
4649,151352318,2,21116000,80.0,41.0,10.0,6.4975213312675955,5.0,0,1,0,1,6,21.0,0
4650,151352343,2,6900000,44.0,31.0,6.0,12.683680656449528,5.0,1,1,0,0,1,5.0,0
4651,151352347,1,6300000,34.0,21.0,6.0,8.165782374614253,2.0,1,0,0,1,5,9.0,0
4652,151352403,2,19024000,75.0,33.0,10.0,6.4975213312675955,5.0,1,1,0,1,3,21.0,0
4653,151352404,2,20205000,81.0,35.0,10.0,6.4975213312675955,5.0,1,1,0,1,3,21.0,0
4654,151352405,2,24488000,82.0,40.0,12.0,6.4975213312675955,5.0,1,1,0,1,18,21.0,0
4655,151352407,3,26162000,101.0,53.0,10.0,6.4975213312675955,7.0,1,1,0,1,5,21.0,0
4656,151352408,3,27144000,104.0,53.0,12.0,6.4975213312675955,5.0,1,1,0,1,6,21.0,0
4657,151352409,3,29649000,104.0,55.0,12.0,6.4975213312675955,5.0,1,1,0,1,14,21.0,0
4658,151352410,2,20908000,79.0,39.0,10.0,6.4975213312675955,5.0,1,1,0,1,6,21.0,0
4659,151352635,1,6000000,39.0,19.6,8.6,16.295189142039018,5.0,0,0,1,1,10,17.0,0
4660,151352777,2,8300000,57.0,35.0,7.0,10.346635151413642,1.0,1,1,1,0,2,5.0,0
4661,151352912,2,6300000,43.1,30.0,5.5,7.112867057542524,11.0,1,1,1,0,1,5.0,0
4662,151353626,3,8500000,72.0,46.0,9.0,15.478966007660373,10.0,0,0,0,1,10,17.0,0
4663,151353780,1,6300000,39.1,24.2,6.0,14.30435723773565,15.0,1,0,1,1,12,12.0,0
4664,151353905,3,11980000,74.0,44.8,10.7,18.407990517592317,,0,0,1,1,3,12.0,0
4665,151353985,2,12300000,64.0,41.0,10.0,11.363878998830112,11.0,1,1,0,0,6,7.0,0
4666,151354127,2,10000000,58.0,35.0,9.0,13.937694619415423,5.0,0,0,0,1,14,17.0,0
4667,151354251,2,5500000,42.0,27.0,6.0,14.023935594049545,10.0,1,0,0,1,4,5.0,0
4668,151354276,2,7200000,37.0,23.0,7.0,8.140460860197102,3.0,1,0,1,1,9,9.0,0
4669,151354557,1,7200000,37.0,23.0,7.0,8.140460860197102,3.0,1,0,1,1,9,9.0,0
4670,151355554,2,7400000,52.4,33.0,8.0,16.012253091038897,10.0,0,0,0,0,7,16.0,0
4671,151355670,1,5890000,38.0,20.0,10.0,12.552108524141554,5.0,1,0,1,1,8,12.0,0
4672,151355689,4,11500000,70.3,51.1,8.4,11.281665878756655,6.0,0,1,1,0,1,5.0,0
4673,151356025,2,6950000,45.2,30.2,6.0,14.12478605441734,2.0,0,0,0,0,2,9.0,0
4674,151356352,4,13000000,100.0,72.7,8.5,8.512483808559551,15.0,1,0,0,1,4,5.0,0
4675,151356489,4,10700000,66.3,45.0,6.0,12.94685603286512,8.0,1,0,1,1,8,9.0,0
4676,151356996,1,12350000,51.0,22.0,13.0,8.287701392859296,6.0,1,1,0,1,9,13.0,0
4677,151357003,1,13000000,49.1,20.0,16.0,8.19613176389788,5.0,1,1,0,1,11,11.0,0
4678,151359054,2,6900000,54.0,33.0,9.3,14.095628297887332,,0,0,1,1,16,16.0,0
4679,151364962,3,11250000,78.0,54.0,,8.25039088992355,,0,1,1,1,3,5.0,0
4680,151365108,2,14500000,67.0,39.0,12.0,8.20630927990663,5.0,1,1,0,1,11,12.0,0
4681,151365133,3,7300000,51.7,33.1,6.8,14.066135940497109,5.0,0,0,0,1,8,9.0,0
4682,151365291,1,4599000,33.2,19.1,6.5,14.472245702447871,7.0,0,0,0,0,7,9.0,0
4683,151365610,1,6300000,38.0,19.0,8.0,14.216406619736018,13.0,1,0,1,1,12,16.0,0
4684,151365618,4,27500000,116.7,70.0,20.0,11.752932423425849,10.0,0,1,0,0,12,16.0,0
4685,151365780,2,6500000,45.0,27.5,6.0,14.380004163703346,10.0,1,0,1,1,5,9.0,0
4686,151366945,2,5850000,45.0,32.0,6.0,10.661056617191338,9.0,1,0,1,1,5,5.0,0
4687,151367186,2,9200000,53.4,30.8,8.9,15.587357222053377,10.0,0,0,1,0,2,12.0,0
4688,151367916,3,7800000,50.0,34.0,6.0,13.394703451159323,15.0,1,0,1,1,7,9.0,0
4689,151368025,2,7490000,53.0,32.0,9.3,15.463090939338871,14.0,1,0,1,1,17,17.0,0
4690,151368625,2,6150000,45.0,31.0,6.0,10.688529207963425,10.0,1,0,1,1,4,5.0,0
4691,151368720,2,10000000,56.0,32.0,11.0,13.106829998085683,3.0,1,0,0,0,2,14.0,0
4692,151369106,3,9500000,58.0,43.0,8.0,15.285232943642635,20.0,1,1,0,1,5,9.0,0
4693,151369700,3,31000000,121.0,60.0,14.0,11.123306129857001,8.0,1,1,0,1,6,18.0,0
4694,151370070,4,13800000,70.1,50.9,7.3,10.387500262281037,13.0,1,1,1,0,3,5.0,0
4695,151370353,2,19900000,72.0,42.0,10.0,10.151357975926473,7.0,1,1,1,1,4,14.0,0
4696,151370511,3,12000000,76.0,48.0,12.0,18.3791425558361,9.0,0,0,0,1,8,12.0,0
4697,151371193,3,10000000,56.0,41.0,6.0,11.480525445238788,5.0,1,0,1,1,3,5.0,0
4698,151371690,3,42000000,84.0,50.0,20.0,5.830753737260722,2.0,1,1,0,0,31,34.0,0
4699,151371691,3,49900000,100.0,65.0,15.0,5.830753737260722,2.0,1,1,0,0,7,33.0,0
4700,151371692,3,64885370,100.0,70.0,20.0,5.830753737260722,2.0,1,1,0,0,26,34.0,0
4701,151372291,3,8500000,72.0,46.0,9.0,15.478966007660373,3.0,0,0,1,1,10,17.0,0
4702,151375207,3,9500000,64.0,42.0,9.0,14.374042105193121,7.0,0,0,1,1,6,9.0,0
4703,151376524,2,7100000,45.0,27.0,6.0,14.459064212307762,7.0,0,0,1,1,4,9.0,0
4704,151376714,3,10990000,65.0,47.0,7.0,5.621069428765397,7.0,1,0,0,1,1,12.0,0
4705,151376801,2,6700000,44.0,29.0,6.0,12.555273356631426,7.0,1,1,1,1,2,5.0,0
4706,151376973,1,7600000,50.6,30.0,10.0,8.45743455207922,5.0,1,1,0,0,4,10.0,1
4707,151378186,3,7084000,55.0,35.0,7.0,14.055611745576671,13.0,1,0,0,1,4,9.0,0
4708,151378310,2,19000000,85.0,52.0,16.0,8.677185320366839,15.0,1,1,0,1,8,16.0,0
4709,151378501,2,21000000,104.0,65.0,18.0,8.677185320366839,15.0,1,1,0,1,8,16.0,0
4710,151379672,1,4700000,33.0,19.0,7.0,12.793723335811746,12.0,1,0,1,0,5,9.0,0
4711,151379914,3,15000000,67.0,45.8,7.1,5.701468510451709,5.0,1,0,1,1,12,14.0,0
4712,151381196,2,7000000,45.0,30.0,7.0,13.826609837163598,25.0,0,0,0,1,5,9.0,0
4713,151382093,2,6000000,42.0,27.0,6.0,15.26319734177625,16.0,1,0,0,0,2,9.0,0
4714,151382219,2,10490000,60.0,31.0,14.0,10.760267524542721,14.0,1,0,1,1,3,12.0,0
4715,151382410,1,5300000,37.0,22.0,10.0,13.696348687413527,5.0,1,0,1,1,14,14.0,0
4716,151383542,2,12300000,56.0,30.0,10.0,8.729448189914411,10.0,1,1,0,0,8,10.0,0
4717,151384455,3,12000000,71.9,43.1,8.3,10.148616933460639,14.0,1,0,1,1,12,12.0,0
4718,151384592,3,7150000,57.0,38.0,7.0,14.833983952571543,5.0,0,0,0,1,4,5.0,0
4719,151385196,3,7000000,58.4,43.7,6.0,11.949291715835932,14.0,1,0,1,1,5,5.0,0
4720,151385513,1,6050000,39.0,19.0,8.0,15.624383828304671,10.0,1,0,0,1,4,14.0,0
4721,151385515,1,7500000,54.0,27.0,12.0,17.898249675253517,10.0,0,0,1,1,15,17.0,0
4722,151385837,2,23000000,70.4,41.0,9.1,7.702687469009446,5.0,1,1,0,1,7,9.0,0
4723,151386022,1,4100000,31.0,17.0,6.0,9.331672361809812,3.0,0,0,1,0,1,5.0,0
4724,151387928,1,6599000,38.0,19.0,8.0,14.156387181873475,14.0,1,0,1,0,11,14.0,0
4725,151388424,2,13000000,62.2,37.0,8.4,7.725786867220751,5.0,1,1,1,1,3,10.0,0
4726,151388503,1,5500000,35.0,19.0,7.0,13.636541421214462,10.0,1,0,0,0,3,12.0,0
4727,151388537,3,9599000,75.0,48.0,10.0,15.718578136804453,13.0,0,0,1,1,5,17.0,0
4728,151389689,1,4600000,33.0,18.0,6.0,14.120648367655974,10.0,1,0,0,0,1,5.0,0
4729,151389788,3,9200000,65.0,45.0,10.0,9.407231482551273,12.0,1,0,1,1,9,12.0,0
4730,151389931,2,8100000,53.3,29.3,8.0,14.03702732677628,27.0,0,0,1,1,8,22.0,0
4731,151390119,3,11500000,80.0,50.0,9.0,8.220882689130589,15.0,1,1,0,0,2,5.0,0
4732,151390717,3,11500000,71.8,42.2,9.0,11.839593333067178,20.0,1,0,1,1,19,22.0,0
4733,151390881,1,5100000,38.0,20.0,10.0,13.463166097744676,6.0,0,0,1,1,1,16.0,0
4734,151390886,1,5950000,37.0,19.0,10.0,13.365050532036824,3.0,1,0,0,1,7,12.0,0
4735,151390975,1,11300000,50.0,21.3,14.3,9.36745621807095,,0,1,0,0,11,22.0,0
4736,151391037,2,6800000,37.1,22.5,7.9,10.59755176688045,7.0,1,0,1,1,6,9.0,0
4737,151391707,2,6700000,42.0,26.0,6.0,9.741752452303363,14.0,1,1,1,0,2,9.0,0
4738,151392104,2,5900000,44.0,28.0,6.0,12.067223057848826,10.0,0,0,1,1,3,5.0,0
4739,151392766,3,14000000,82.8,44.0,10.8,8.058039789727115,7.0,0,0,1,1,2,17.0,0
4740,151393002,2,6450000,42.0,27.0,6.0,13.686583194077821,10.0,1,0,1,1,2,5.0,0
4741,151393278,3,15000000,75.0,52.0,6.0,11.236898047495911,4.0,0,1,0,1,3,5.0,0
4742,151395922,1,5200000,35.0,20.0,10.0,9.690063211723864,6.0,1,0,1,0,2,12.0,0
4743,151399980,2,9300000,53.0,31.0,8.7,16.879376948634455,14.0,1,0,0,1,7,14.0,0
4744,151400566,4,15900000,96.0,62.0,11.0,10.157602661974291,14.0,0,0,0,1,2,17.0,0
4745,151401182,2,5299000,50.0,27.0,6.5,14.484821479970648,15.0,1,0,0,1,9,9.0,0
4746,151401472,2,7950000,57.0,35.0,7.5,11.378118840033338,15.0,1,1,1,1,5,6.0,0
4747,151401586,1,4900000,40.0,20.0,9.0,18.40737204338983,10.0,0,0,1,1,9,12.0,0
4748,151401651,2,7395000,53.9,30.4,8.7,14.826394837624697,12.0,0,0,1,1,8,14.0,0
4749,151402312,1,5400000,33.0,18.0,6.0,14.510076975351184,15.0,1,0,1,0,4,9.0,0
4750,151405931,1,5200000,32.6,18.8,6.0,13.526378160438089,23.0,1,0,0,0,3,9.0,0
4751,151406258,2,9000000,55.0,36.0,9.0,12.12125682239208,13.0,1,0,1,1,7,9.0,0
4752,151407176,1,6900000,43.0,25.0,9.0,9.385363834832557,,0,1,1,1,2,5.0,0
4753,151407357,1,5600000,33.0,21.0,6.7,14.884413262644555,15.0,1,0,1,0,6,9.0,0
4754,151407683,2,5800000,47.0,29.5,6.0,15.745633383913187,15.0,0,0,1,1,7,9.0,0
4755,151409327,1,7300000,34.0,20.0,7.0,12.735789022260343,3.0,1,1,0,1,2,5.0,0
4756,151410431,1,6000000,40.1,21.1,9.5,15.200282447993798,27.0,0,0,1,1,2,7.0,0
4757,151411285,2,8400000,45.9,27.3,6.0,9.316135305417665,2.0,0,0,0,1,5,12.0,0
4758,151411287,4,8500000,67.0,57.0,6.0,13.80724215136888,2.0,0,0,0,1,9,9.0,0
4759,151411528,3,7250000,59.0,41.3,6.0,12.57636836256293,13.0,1,0,1,1,5,5.0,0
4760,151411780,3,11500000,73.0,43.5,10.0,15.13400682243179,2.0,0,0,0,1,12,14.0,0
4761,151412129,3,12500000,75.0,50.2,8.1,10.478560527441259,3.0,1,1,0,0,1,5.0,0
4762,151412533,2,20000000,77.8,38.0,15.0,6.4975213312675955,8.0,1,1,0,0,12,22.0,0
4763,151412581,2,5800000,46.0,30.0,6.0,15.960275410626535,5.0,0,0,1,1,1,9.0,0
4764,151412781,4,17300000,96.5,70.2,9.0,12.293135803628479,7.0,1,1,1,1,4,5.0,0
4765,151412847,3,24886000,108.2,,,8.232253152915746,7.0,1,1,0,0,2,16.0,1
4766,151413036,1,7000000,30.2,22.0,5.5,8.517578819586463,7.0,1,1,1,1,9,9.0,0
4767,151413590,3,13800000,68.0,47.0,8.0,12.165342397541675,7.0,1,1,1,0,1,4.0,0
4768,151413617,2,9500000,55.7,28.5,10.0,12.451877687050645,5.0,1,0,1,1,16,16.0,0
4769,151413660,2,6750000,58.0,42.0,6.0,15.310290741150693,5.0,0,0,1,1,2,9.0,0
4770,151413717,2,5990000,44.0,30.0,6.0,12.112957155883338,9.0,1,1,1,0,1,5.0,0
4771,151413721,2,9500000,57.0,35.0,8.0,11.236898047495911,3.0,1,1,1,1,4,5.0,0
4772,151413888,1,4900000,31.0,24.0,6.0,13.752663061697678,10.0,1,0,1,1,2,5.0,0
4773,151413890,1,5300000,32.0,21.0,8.0,14.548147870651045,15.0,1,0,1,1,3,9.0,0
4774,151414575,2,6300000,43.0,29.0,6.0,14.976364724830784,24.0,1,0,1,1,4,5.0,0
4775,151414789,2,6100000,44.9,30.6,7.0,14.141280991863608,15.0,1,0,1,0,2,9.0,0
4776,151414972,2,7400000,39.2,25.0,5.1,6.91597425243376,2.0,1,0,1,1,5,8.0,0
4777,151415050,2,6900000,47.7,32.0,9.0,14.114407927361652,10.0,0,0,1,1,4,14.0,0
4778,151415072,1,5000000,36.0,21.0,9.0,13.975286937842705,19.0,1,0,1,1,12,12.0,0
4779,151416899,2,9490000,58.6,31.6,8.0,12.160659843800994,11.0,1,1,0,0,2,5.0,0
4780,151417604,1,5000000,32.0,19.0,6.0,14.777242196599262,15.0,1,0,1,0,1,5.0,0
4781,151418507,2,7700000,53.5,29.8,9.0,13.665073653724182,15.0,0,0,1,1,9,12.0,0
4782,151418511,1,5400000,38.0,19.0,8.0,18.316880107188048,10.0,0,0,0,1,12,12.0,0
4783,151418531,1,5200000,35.0,22.0,10.0,14.430349290720224,20.0,1,0,1,1,3,12.0,0
4784,151418546,4,15350000,86.3,53.7,11.9,9.385363834832557,15.0,0,1,1,1,4,6.0,0
4785,151418561,1,9200000,48.0,18.0,11.0,9.511175989373323,15.0,1,0,1,1,4,14.0,0
4786,151418565,1,5800000,31.7,20.3,5.3,8.438273436307357,4.0,1,0,1,1,3,5.0,0
4787,151418567,2,6200000,44.9,29.0,5.7,9.632054083838561,15.0,1,0,1,1,9,12.0,0
4788,151419139,1,7000000,32.4,20.0,10.0,9.112499723551975,16.0,1,0,0,1,12,14.0,0
4789,151419364,1,3950000,30.9,19.1,5.6,16.25451077743576,15.0,0,1,0,0,1,5.0,0
4790,151419688,2,7200000,52.0,30.0,9.0,13.604390501315015,,0,0,0,1,3,12.0,0
4791,151419783,1,4900000,35.0,20.0,7.0,15.960275410626535,10.0,0,0,1,1,3,9.0,0
4792,151419909,3,9500000,74.0,45.0,10.0,15.478966007660373,10.0,0,0,1,1,1,17.0,0
4793,151420116,1,6400000,32.0,21.0,6.0,8.140460860197102,2.0,1,0,0,1,5,9.0,0
4794,151420146,2,11200000,92.6,32.2,12.0,17.89791453339765,,0,0,0,1,2,17.0,0
4795,151420750,2,9000000,52.0,30.8,8.5,12.735356782343246,5.0,0,0,0,1,14,14.0,0
4796,151421623,2,5500000,45.0,30.0,7.0,13.272377304533057,29.0,1,0,1,0,8,9.0,0
4797,151421873,2,7800000,50.0,30.0,9.0,13.99248211060217,21.0,1,0,0,1,2,12.0,0
4798,151421898,1,6200000,38.0,20.0,9.0,14.392395363475822,10.0,1,0,0,1,6,12.0,0
4799,151422614,1,5300000,39.0,19.0,8.5,18.407990517592317,10.0,0,0,0,1,13,14.0,0
4800,151423448,2,6900000,45.0,28.0,6.0,14.961451875362851,10.0,0,0,0,1,7,14.0,0
4801,151423762,2,5990000,44.0,30.0,8.0,17.623564951545085,,0,1,1,1,2,4.0,0
4802,151424133,2,8300000,52.0,31.0,10.0,17.46046136285545,20.0,0,0,0,1,6,14.0,0
4803,151424164,2,13800000,56.9,31.4,8.5,8.66741127249414,7.0,1,1,0,1,12,14.0,0
4804,151424171,1,4700000,30.2,16.4,6.0,9.600724841886917,18.0,0,0,0,1,3,5.0,0
4805,151424173,3,7200000,59.2,41.5,6.0,14.079004252295121,11.0,1,0,0,1,4,5.0,0
4806,151424663,2,6600000,39.0,27.0,6.0,14.94792463721455,20.0,1,0,0,1,5,14.0,0
4807,151424841,3,62986286,100.0,66.0,12.0,5.830753737260722,2.0,1,1,1,0,26,39.0,0
4808,151424916,3,6900000,50.0,33.2,6.0,14.065661384213074,10.0,1,0,0,1,6,9.0,0
4809,151424961,2,10900000,42.1,28.0,5.5,5.754501125933024,2.0,1,1,1,1,6,8.0,0
4810,151425087,1,5400000,38.0,19.0,9.0,15.615360857778915,10.0,1,0,0,1,3,17.0,0
4811,151425493,1,6350000,31.0,19.0,6.0,7.949695515226098,13.0,1,1,1,1,5,5.0,0
4812,151425776,2,7800000,60.0,32.0,10.0,16.04357053111968,7.0,1,0,1,1,5,22.0,0
4813,151425935,2,5800000,42.5,29.3,5.0,17.340895141758196,20.0,1,1,0,1,4,5.0,0
4814,151426286,1,4900000,35.0,25.0,6.0,11.67022254820963,20.0,0,0,0,0,8,9.0,0
4815,151426319,1,6200000,39.1,19.1,8.5,15.624383828304671,10.0,1,0,0,0,4,14.0,0
4816,151426322,1,5400000,44.0,20.0,10.0,18.953357030505412,15.0,0,0,0,1,15,24.0,0
4817,151426335,2,6000000,48.0,30.1,6.1,16.486720760171195,20.0,0,1,0,0,2,5.0,0
4818,151426340,1,6600000,39.1,1.0,1.0,15.319557516167558,10.0,1,0,0,0,13,14.0,0
4819,151426347,1,5700000,33.0,18.0,9.0,13.520025265956697,15.0,1,0,0,0,4,5.0,0
4820,151426377,3,10500000,80.0,3.0,1.0,16.42774889018322,5.0,1,0,0,1,14,14.0,0
4821,151426381,1,8150000,56.0,24.0,14.0,15.992997564022762,4.0,1,0,0,0,3,25.0,0
4822,151426433,1,5800000,31.0,18.3,6.4,12.931051811573127,6.0,1,0,0,0,3,5.0,0
4823,151426492,2,5800000,37.3,23.0,7.0,9.653524996846926,10.0,1,0,0,0,2,9.0,0
4824,151426495,1,6990000,36.0,20.0,10.0,8.733318463638128,10.0,1,0,0,1,3,12.0,0
4825,151426498,1,6500000,31.0,19.0,6.0,7.949695515226098,15.0,0,1,0,1,5,5.0,0
4826,151426504,2,12000000,52.0,31.0,9.0,12.255490759097498,15.0,0,0,0,1,7,12.0,0
4827,151426506,2,9500000,50.0,30.0,8.0,9.520479413992277,10.0,0,0,0,1,4,14.0,0
4828,151426510,1,5700000,33.0,18.0,9.0,13.520025265956697,10.0,1,0,0,0,4,5.0,0
4829,151426529,1,6400000,38.4,19.0,7.8,11.67022254820963,15.0,1,0,0,0,12,16.0,0
4830,151426531,2,6600000,44.0,26.0,7.0,8.843922786427001,20.0,1,0,0,0,6,9.0,0
4831,151426535,2,8000000,44.0,28.0,6.0,12.035927545520751,15.0,0,0,0,1,3,9.0,0
4832,151426537,2,7800000,43.7,28.8,6.0,8.904755230812347,20.0,1,0,0,1,9,9.0,0
4833,151426538,1,8000000,39.0,19.0,10.0,9.231583477892297,20.0,1,1,0,1,7,14.0,0
4834,151426539,1,6000000,32.0,20.0,6.0,12.481180310564437,15.0,0,0,0,1,8,9.0,0
4835,151426543,2,9200000,50.0,28.0,6.0,9.370091962142396,10.0,1,0,0,1,16,16.0,0
4836,151426574,1,5800000,32.0,18.0,8.0,11.915592917509926,15.0,0,0,0,1,6,9.0,0
4837,151426643,1,6900000,37.0,20.0,9.0,7.221964574115864,9.0,1,0,0,1,11,12.0,0
4838,151426675,2,5700000,45.0,31.0,1.0,14.580033178379775,15.0,1,0,0,1,5,5.0,0
4839,151426682,1,7000000,42.0,20.0,14.0,13.345223170874233,15.0,1,0,0,0,5,17.0,0
4840,151429533,2,5300000,43.0,31.5,6.2,17.91743826361924,15.0,0,1,1,1,3,4.0,0
4841,151430486,3,6800000,59.1,43.1,6.0,12.013786883744576,7.0,0,0,1,0,1,5.0,0
4842,151430645,1,4900000,35.0,20.0,7.0,15.960275410626535,15.0,1,0,0,1,3,9.0,0
4843,151430661,2,8300000,47.4,29.4,9.0,9.085737504264614,15.0,1,0,0,1,13,14.0,0
4844,151430668,2,6800000,46.2,27.1,6.1,12.869793385676417,15.0,1,0,0,1,1,9.0,0
4845,151431237,2,6000000,45.0,27.6,6.0,14.162311242461803,14.0,1,0,0,1,2,9.0,0
4846,151431602,2,6050000,44.0,26.9,5.6,13.244348700109123,7.0,1,1,1,1,3,5.0,0
4847,151431737,2,5250000,45.0,28.0,6.3,13.815712722927925,13.0,0,0,1,0,5,9.0,0
4848,151431754,1,5650000,33.0,18.0,6.4,11.252825356079834,5.0,1,1,1,0,3,5.0,0
4849,151432905,3,6900000,56.5,36.6,5.7,15.101392558061235,,0,1,1,1,5,5.0,0
4850,151433620,2,7400000,52.0,35.0,6.0,13.972370892430686,7.0,1,0,0,1,5,9.0,0
4851,151433810,2,7400000,52.5,30.4,8.7,14.826394837624697,15.0,0,0,0,1,8,14.0,0
